"";"Nom_scientifique";"Milieu_recolte";"ID_espece";"ID_echantillon";"ID_Feuille";"DI";"DI_test";"BT";"BT_test";"MT";"BB";"BB_test";"Nb_ramifications";"SD";"TMC_t0";"TMC_t24";"TDMC";"TD";"TDIA";"Gmin";"LMC_t0";"LMC_t24";"PEF";"LDMC";"Surface_F";"SLA";"LT"
"881";"Hernandia cordigera";"F";30;"30_3";"30_3_1";9;9;14;14;612,3;10;10;2;7,41;231,48;210,88;301,67;0,89;18,53;6,987115001;214,09;189,2;7,93;318,38;129,968;7017,71;0,0454
"882";"Hernandia cordigera";"F";30;"30_3";"30_3_2";9;9;14;14;612,3;10;10;2;7,41;231,48;210,88;301,67;0,89;18,53;6,987115001;201,33;161,08;13,36;331,86;81,584;6770,46;0,049
"883";"Hernandia cordigera";"F";30;"30_3";"30_3_3";9;9;14;14;612,3;10;10;2;7,41;231,48;210,88;301,67;0,89;18,53;6,987115001;246,1;212,87;9,6;288,94;77,821;8208,97;0,0352
"884";"Hernandia cordigera";"F";30;"30_3";"30_3_4";9;9;14;14;612,3;10;10;2;7,41;231,48;210,88;301,67;0,89;18,53;6,987115001;227,52;201,26;8,02;305,32;103,321;7235,36;0,0422
"885";"Hernandia cordigera";"F";30;"30_3";"30_3_5";9;9;14;14;612,3;10;10;2;7,41;231,48;210,88;301,67;0,89;18,53;6,987115001;203,38;158,72;14,72;329,62;151,322;6731,41;0,049
"886";"Hernandia cordigera";"F";30;"30_4";"30_4_1";9;9;19;19;746,9;25;25;1;6,16;246,26;222,56;288,8;0,8;17,87;6,29273107;180,83;150,35;10,86;356,08;92,942;6454,31;0,0552
"887";"Hernandia cordigera";"F";30;"30_4";"30_4_3";9;9;19;19;746,9;25;25;1;6,16;246,26;222,56;288,8;0,8;17,87;6,29273107;173,77;133,87;14,57;365,28;73,709;5687,42;0,0642
"888";"Hernandia cordigera";"F";30;"30_4";"30_4_4";9;9;19;19;746,9;25;25;1;6,16;246,26;222,56;288,8;0,8;17,87;6,29273107;199,46;176,49;7,67;333,94;73,728;6666,18;0,0501
"889";"Hernandia cordigera";"F";30;"30_4";"30_4_5";9;9;19;19;746,9;25;25;1;6,16;246,26;222,56;288,8;0,8;17,87;6,29273107;197,8;168,11;9,97;335,8;86,078;6777,8;0,0495
"890";"Hernandia cordigera";"F";30;"30_4";"30_4_2";9;9;19;19;746,9;25;25;1;6,16;246,26;222,56;288,8;0,8;17,87;6,29273107;191,96;157,84;11,69;342,51;68,839;6829,27;0,0502
"891";"Hernandia cordigera";"F";30;"30_5";"30_5_1";NA;NA;NA;NA;NA;NA;NA;1;16,72;219,92;196,6;312,58;0,88;21,26;8,715213924;191,99;156,22;12,25;342,48;74,245;5310,8;0,0645
"892";"Hernandia cordigera";"F";30;"30_5";"30_5_3";NA;NA;NA;NA;NA;NA;NA;1;16,72;219,92;196,6;312,58;0,88;21,26;8,715213924;211,16;182,49;9,22;321,37;69,698;5598,23;0,0574
"893";"Hernandia cordigera";"F";30;"30_5";"30_5_4";NA;NA;NA;NA;NA;NA;NA;1;16,72;219,92;196,6;312,58;0,88;21,26;8,715213924;239,48;210;8,68;294,57;36,904;6362,76;0,0463
"894";"Hernandia cordigera";"F";30;"30_5";"30_5_5";NA;NA;NA;NA;NA;NA;NA;1;16,72;219,92;196,6;312,58;0,88;21,26;8,715213924;208,87;181,33;8,91;323,76;85,975;5731,67;0,0565
"895";"Hernandia cordigera";"F";30;"30_5";"30_5_2";NA;NA;NA;NA;NA;NA;NA;1;16,72;219,92;196,6;312,58;0,88;21,26;8,715213924;205,36;179,07;8,61;327,48;89,804;5662,3;0,0578
"896";"Hernandia cordigera";"F";30;"30_6";"30_6_5";9;9;17;17;662,2;15;15;3;6,54;252,04;238,91;284,06;0,9;18,96;4,868783107;178,21;146,74;11,31;359,43;58,915;5654,03;0,0636
"897";"Hernandia cordigera";"F";30;"30_6";"30_6_4";9;9;17;17;662,2;15;15;3;6,54;252,04;238,91;284,06;0,9;18,96;4,868783107;177,93;138,91;14,04;359,81;105,946;5905,57;0,0609
"898";"Hernandia cordigera";"F";30;"30_6";"30_6_1";9;9;17;17;662,2;15;15;3;6,54;252,04;238,91;284,06;0,9;18,96;4,868783107;178,72;134,15;15,99;358,78;80,285;5973,59;0,0601
"899";"Hernandia cordigera";"F";30;"30_6";"30_6_2";9;9;17;17;662,2;15;15;3;6,54;252,04;238,91;284,06;0,9;18,96;4,868783107;188,4;157,61;10,68;346,74;104,667;6103,03;0,0568
"900";"Hernandia cordigera";"F";30;"30_6";"30_6_3";9;9;17;17;662,2;15;15;3;6,54;252,04;238,91;284,06;0,9;18,96;4,868783107;160,69;120,34;15,48;383,6;93,206;5356,67;0,0716
"901";"Fagraea berteroana";"N";31;"31_1";"31_1_2";9,5;9,5;12;12;385,5;5;5;2;23,41;145,4;133,55;407,51;0,63;11,945;3,980975527;348,66;320,69;6,24;222,89;151,629;8125,88;0,0274
"902";"Fagraea berteroana";"N";31;"31_1";"31_1_3";9,5;9,5;12;12;385,5;5;5;2;23,41;145,4;133,55;407,51;0,63;11,945;3,980975527;368,88;320,63;10,29;213,27;116,431;7824,66;0,0273
"903";"Fagraea berteroana";"N";31;"31_1";"31_1_4";9,5;9,5;12;12;385,5;5;5;2;23,41;145,4;133,55;407,51;0,63;11,945;3,980975527;389,16;328,03;12,5;204,43;54,95;7940,75;0,0257
"904";"Fagraea berteroana";"N";31;"31_1";"31_1_5";9,5;9,5;12;12;385,5;5;5;2;23,41;145,4;133,55;407,51;0,63;11,945;3,980975527;370,59;328,66;8,91;212,5;86,396;8066,85;0,0263
"905";"Fagraea berteroana";"N";31;"31_1";"31_1_1";9,5;9,5;12;12;385,5;5;5;2;23,41;145,4;133,55;407,51;0,63;11,945;3,980975527;408,79;357,95;9,99;196,55;67,388;7048,95;0,0279
"906";"Fagraea berteroana";"N";31;"31_2";"31_2_1";9,5;9,5;14;14;489,7;5;5;3;10,91;161,62;150,03;382,23;0,79;14,84;38,4877166;371,52;318,91;11,16;212,08;92,516;10056,09;0,0211
"907";"Fagraea berteroana";"N";31;"31_2";"31_2_3";9,5;9,5;14;14;489,7;5;5;3;10,91;161,62;150,03;382,23;0,79;14,84;38,4877166;370,53;349,36;4,5;212,53;97,487;10370,96;0,0205
"908";"Fagraea berteroana";"N";31;"31_2";"31_2_4";9,5;9,5;14;14;489,7;5;5;3;10,91;161,62;150,03;382,23;0,79;14,84;38,4877166;406,3;320,59;16,93;197,51;67,164;9406,72;0,021
"909";"Fagraea berteroana";"N";31;"31_2";"31_2_5";9,5;9,5;14;14;489,7;5;5;3;10,91;161,62;150,03;382,23;0,79;14,84;38,4877166;358,82;280,58;17,05;217,95;96,143;8976,94;0,0243
"910";"Fagraea berteroana";"N";31;"31_2";"31_2_2";9,5;9,5;14;14;489,7;5;5;3;10,91;161,62;150,03;382,23;0,79;14,84;38,4877166;409,21;362,75;9,12;196,38;59,379;8410,62;0,0233
"911";"Fagraea berteroana";"N";31;"31_3";"31_3_1";0;9;0;9;150;0;5;2;12,09;168,35;149,02;372,64;0,58;11,95;26,59938033;405,28;358,45;9,27;197,91;83,878;9844,84;0,0201
"912";"Fagraea berteroana";"N";31;"31_3";"31_3_2";0;9;0;9;150;0;5;2;12,09;168,35;149,02;372,64;0,58;11,95;26,59938033;385,77;327,87;11,92;205,86;99,817;9795,58;0,021
"913";"Fagraea berteroana";"N";31;"31_3";"31_3_3";0;9;0;9;150;0;5;2;12,09;168,35;149,02;372,64;0,58;11,95;26,59938033;409,2;354,15;10,81;196,39;75,96;9839,38;0,02
"914";"Fagraea berteroana";"N";31;"31_3";"31_3_4";0;9;0;9;150;0;5;2;12,09;168,35;149,02;372,64;0,58;11,95;26,59938033;408,9;345,45;12,47;196,5;100,317;9599,71;0,0205
"915";"Fagraea berteroana";"N";31;"31_3";"31_3_5";0;9;0;9;150;0;5;2;12,09;168,35;149,02;372,64;0,58;11,95;26,59938033;414,76;368,11;9,06;194,27;97,201;10031,06;0,0194
"916";"Fagraea berteroana";"N";31;"31_4";"31_4_2";0;9;0;9;150;0;2;3;5,52;130,42;119,49;433,99;0,69;11,615;29,03330269;348,92;296,99;11,57;222,76;74,095;8927,11;0,025
"917";"Fagraea berteroana";"N";31;"31_4";"31_4_3";0;9;0;9;150;0;2;3;5,52;130,42;119,49;433,99;0,69;11,615;29,03330269;375,29;317,62;12,13;210,4;114,5;9339,31;0,0225
"918";"Fagraea berteroana";"N";31;"31_4";"31_4_4";0;9;0;9;150;0;2;3;5,52;130,42;119,49;433,99;0,69;11,615;29,03330269;390,37;362,6;5,66;203,93;98,609;11042,44;0,0185
"919";"Fagraea berteroana";"N";31;"31_4";"31_4_1";0;9;0;9;150;0;2;3;5,52;130,42;119,49;433,99;0,69;11,615;29,03330269;388,47;357,91;6,25;204,72;92,452;11343,8;0,018
"920";"Fagraea berteroana";"N";31;"31_4";"31_4_5";0;9;0;9;150;0;2;3;5,52;130,42;119,49;433,99;0,69;11,615;29,03330269;385,75;353,45;6,65;205,87;90,073;10030,4;0,0205
"921";"Fagraea berteroana";"N";31;"31_5";"31_5_1";0;9;0;9;150;0;5;1;19,49;110,9;95,9;474,15;0,53;13,105;34,9055393;334,02;268,04;15,2;230,4;85,117;7312,46;0,0315
"922";"Fagraea berteroana";"N";31;"31_5";"31_5_2";0;9;0;9;150;0;5;1;19,49;110,9;95,9;474,15;0,53;13,105;34,9055393;377,12;326,39;10,63;209,59;86,985;8469,81;0,0247
"923";"Fagraea berteroana";"N";31;"31_5";"31_5_3";0;9;0;9;150;0;5;1;19,49;110,9;95,9;474,15;0,53;13,105;34,9055393;367,17;334,45;7;214,05;78,745;8002,54;0,0267
"924";"Fagraea berteroana";"N";31;"31_5";"31_5_4";0;9;0;9;150;0;5;1;19,49;110,9;95,9;474,15;0,53;13,105;34,9055393;336,32;282,87;12,25;229,19;81,738;7034,25;0,0326
"925";"Fagraea berteroana";"N";31;"31_5";"31_5_5";0;9;0;9;150;0;5;1;19,49;110,9;95,9;474,15;0,53;13,105;34,9055393;378,6;342,8;7,48;208,94;93,099;8816,19;0,0237
"926";"Fagraea berteroana";"N";31;"31_6";"31_6_1";9;9;12;12;612,4;5;5;3;11,98;133,23;122,8;428,75;0,75;13,42;32,00998781;373,44;267,29;22,42;211,22;164,258;7116,9;0,0297
"927";"Fagraea berteroana";"N";31;"31_6";"31_6_2";9;9;12;12;612,4;5;5;3;11,98;133,23;122,8;428,75;0,75;13,42;32,00998781;361,53;303,16;12,65;216,67;109,321;8026,51;0,027
"928";"Fagraea berteroana";"N";31;"31_6";"31_6_4";9;9;12;12;612,4;5;5;3;11,98;133,23;122,8;428,75;0,75;13,42;32,00998781;349,31;286,73;13,93;222,57;127,332;7070,07;0,0315
"929";"Fagraea berteroana";"N";31;"31_6";"31_6_5";9;9;12;12;612,4;5;5;3;11,98;133,23;122,8;428,75;0,75;13,42;32,00998781;359,23;337,84;4,66;217,76;106,387;8215,21;0,0265
"930";"Fagraea berteroana";"N";31;"31_6";"31_6_3";9;9;12;12;612,4;5;5;3;11,98;133,23;122,8;428,75;0,75;13,42;32,00998781;355,5;331,09;5,36;219,54;108,082;6387,83;0,0344
"931";"guioa villosa";"M";32;"32_1";"32_1_1";9;9;33;33;757,1;60;60;9;2,92;62,32;46,32;616,08;0,49;8,36;23,09153242;82,98;14,89;37,21;546,51;5,22;5553,19;0,0984
"932";"guioa villosa";"M";32;"32_1";"32_1_2";9;9;33;33;757,1;60;60;9;2,92;62,32;46,32;616,08;0,49;8,36;23,09153242;87,3;17,46;37,29;533,9;3,537;5614,29;0,0951
"933";"guioa villosa";"M";32;"32_1";"32_1_4";9;9;33;33;757,1;60;60;9;2,92;62,32;46,32;616,08;0,49;8,36;23,09153242;82,89;21,05;33,81;546,76;3,656;4810,53;0,1137
"934";"guioa villosa";"M";32;"32_1";"32_1_5";9;9;33;33;757,1;60;60;9;2,92;62,32;46,32;616,08;0,49;8,36;23,09153242;88,1;19,05;36,71;531,65;2,156;5133,33;0,1036
"935";"guioa villosa";"M";32;"32_1";"32_1_3";9;9;33;33;757,1;60;60;9;2,92;62,32;46,32;616,08;0,49;8,36;23,09153242;83,33;11,11;39,39;545,45;3,27;6055,56;0,0901
"936";"guioa villosa";"M";32;"32_2";"32_2_1";9,5;9,5;56;56;645,5;80;80;9;2,58;71,93;58,26;581,62;0,4;7,74;14,55437271;128,57;50;34,38;437,5;1,23;8785,71;0,0498
"937";"guioa villosa";"M";32;"32_2";"32_2_5";9,5;9,5;56;56;645,5;80;80;9;2,58;71,93;58,26;581,62;0,4;7,74;14,55437271;163,16;68,42;36;380;2,516;13242,11;0,0287
"938";"guioa villosa";"M";32;"32_2";"32_2_2";9,5;9,5;56;56;645,5;80;80;9;2,58;71,93;58,26;581,62;0,4;7,74;14,55437271;104,17;58,33;22,45;489,8;1,76;7333,33;0,0668
"939";"guioa villosa";"M";32;"32_2";"32_2_3";9,5;9,5;56;56;645,5;80;80;9;2,58;71,93;58,26;581,62;0,4;7,74;14,55437271;111,76;76,47;16,67;472,22;2,164;6364,71;0,0742
"940";"guioa villosa";"M";32;"32_2";"32_2_4";9,5;9,5;56;56;645,5;80;80;9;2,58;71,93;58,26;581,62;0,4;7,74;14,55437271;107,89;78,95;13,92;481,01;2,311;6081,58;0,0791
"941";"guioa villosa";"M";32;"32_3";"32_3_2";9;9;24;24;805,5;95;95;8;5,17;72,01;58,51;581,36;0,44;8,22;38,04423359;101,59;63,49;18,9;496,06;3,515;5579,37;0,0889
"942";"guioa villosa";"M";32;"32_3";"32_3_3";9;9;24;24;805,5;95;95;8;5,17;72,01;58,51;581,36;0,44;8,22;38,04423359;103,85;73,08;15,09;490,57;4,761;6103,85;0,0804
"943";"guioa villosa";"M";32;"32_3";"32_3_4";9;9;24;24;805,5;95;95;8;5,17;72,01;58,51;581,36;0,44;8,22;38,04423359;103,33;61,67;20,49;491,8;3,823;6371,67;0,0772
"944";"guioa villosa";"M";32;"32_3";"32_3_5";9;9;24;24;805,5;95;95;8;5,17;72,01;58,51;581,36;0,44;8,22;38,04423359;112,5;72,92;18,63;470,59;3,317;6910,42;0,0681
"945";"guioa villosa";"M";32;"32_3";"32_3_1";9;9;24;24;805,5;95;95;8;5,17;72,01;58,51;581,36;0,44;8,22;38,04423359;111,36;70,45;19,35;473,12;2,971;6752,27;0,0701
"946";"guioa villosa";"M";32;"32_4";"32_4_1";9;9;25;25;690,6;85;85;5;2,03;68,99;55,25;591,74;0,49;8,495;19,78461702;101,92;63,46;19,05;495,24;3,633;6986,54;0,0709
"947";"guioa villosa";"M";32;"32_4";"32_4_3";9;9;25;25;690,6;85;85;5;2,03;68,99;55,25;591,74;0,49;8,495;19,78461702;100;74,14;12,93;500;6,737;5807,76;0,0861
"948";"guioa villosa";"M";32;"32_4";"32_4_4";9;9;25;25;690,6;85;85;5;2,03;68,99;55,25;591,74;0,49;8,495;19,78461702;102,13;70,21;15,79;494,74;3,421;7278,72;0,068
"949";"guioa villosa";"M";32;"32_4";"32_4_5";9;9;25;25;690,6;85;85;5;2,03;68,99;55,25;591,74;0,49;8,495;19,78461702;99,12;71,05;14,1;502,2;6,546;5742,11;0,0875
"950";"guioa villosa";"M";32;"32_4";"32_4_2";9;9;25;25;690,6;85;85;5;2,03;68,99;55,25;591,74;0,49;8,495;19,78461702;105,48;72,6;16;486,67;4,568;6257,53;0,0778
"951";"guioa villosa";"M";32;"32_5";"32_5_1";9,5;9,5;38;38;849;95;95;2;7,75;74,01;57,44;574,67;0,39;7,295;24,31492397;105,71;65,71;19,44;486,11;2,688;7680;0,0633
"952";"guioa villosa";"M";32;"32_5";"32_5_2";9,5;9,5;38;38;849;95;95;2;7,75;74,01;57,44;574,67;0,39;7,295;24,31492397;104,76;66,67;18,6;488,37;2,893;6888,1;0,0709
"953";"guioa villosa";"M";32;"32_5";"32_5_3";9,5;9,5;38;38;849;95;95;2;7,75;74,01;57,44;574,67;0,39;7,295;24,31492397;108,57;74,29;16,44;479,45;2,551;7288,57;0,0658
"954";"guioa villosa";"M";32;"32_5";"32_5_4";9,5;9,5;38;38;849;95;95;2;7,75;74,01;57,44;574,67;0,39;7,295;24,31492397;107,14;73,81;16,09;482,76;3,02;7190,48;0,0671
"955";"guioa villosa";"M";32;"32_5";"32_5_5";9,5;9,5;38;38;849;95;95;2;7,75;74,01;57,44;574,67;0,39;7,295;24,31492397;97,62;69,05;14,46;506,02;3,085;7345,24;0,0689
"956";"guioa villosa";"M";32;"32_6";"32_6_2";9,5;9,5;40;40;806,3;90;90;6;4,77;80,18;63,51;555;0,45;8,205;20,3241197;108,33;72,22;17,33;480;4,735;6576,39;0,073
"957";"guioa villosa";"M";32;"32_6";"32_6_3";9,5;9,5;40;40;806,3;90;90;6;4,77;80,18;63,51;555;0,45;8,205;20,3241197;100;75;12,5;500;3,813;7332,69;0,0682
"958";"guioa villosa";"M";32;"32_6";"32_6_4";9,5;9,5;40;40;806,3;90;90;6;4,77;80,18;63,51;555;0,45;8,205;20,3241197;101,69;67,8;16,81;495,8;4,056;6874,58;0,0721
"959";"guioa villosa";"M";32;"32_6";"32_6_1";9,5;9,5;40;40;806,3;90;90;6;4,77;80,18;63,51;555;0,45;8,205;20,3241197;105,8;75,36;14,79;485,92;4,637;6720,29;0,0723
"960";"guioa villosa";"M";32;"32_6";"32_6_5";9,5;9,5;40;40;806,3;90;90;6;4,77;80,18;63,51;555;0,45;8,205;20,3241197;97,87;72,34;12,9;505,38;3,067;6525,53;0,0774
"961";"Hibiscus tiliaceus P";"G";33;"33_1";"33_1_1";9,5;9,5;64;64;792;95;95;2;3,81;143,96;127,48;409,9;0,83;12,795;13,17666391;161,2;97,99;24,2;382,84;225,79;12939,26;0,0296
"962";"Hibiscus tiliaceus P";"G";33;"33_1";"33_1_2";9,5;9,5;64;64;792;95;95;2;3,81;143,96;127,48;409,9;0,83;12,795;13,17666391;200,13;121,39;26,24;333,19;234,043;15031,66;0,0222
"963";"Hibiscus tiliaceus P";"G";33;"33_1";"33_1_3";9,5;9,5;64;64;792;95;95;2;3,81;143,96;127,48;409,9;0,83;12,795;13,17666391;174,79;114,19;22,05;363,92;172,103;12085,88;0,0301
"964";"Hibiscus tiliaceus P";"G";33;"33_1";"33_1_4";9,5;9,5;64;64;792;95;95;2;3,81;143,96;127,48;409,9;0,83;12,795;13,17666391;203,7;119,44;27,74;329,27;61,542;14245,83;0,0231
"965";"Hibiscus tiliaceus P";"G";33;"33_1";"33_1_5";9,5;9,5;64;64;792;95;95;2;3,81;143,96;127,48;409,9;0,83;12,795;13,17666391;170,81;67,5;38,15;369,27;193,981;12812,48;0,0288
"966";"Hibiscus tiliaceus P";"G";33;"33_2";"33_2_1";9;9;38;38;772,7;90;90;5;4,45;143,35;124,63;410,93;0,42;9,595;8,221438467;237,47;191,87;13,51;296,33;128,567;17708,95;0,0167
"967";"Hibiscus tiliaceus P";"G";33;"33_2";"33_2_2";9;9;38;38;772,7;90;90;5;4,45;143,35;124,63;410,93;0,42;9,595;8,221438467;184,3;77,36;37,62;351,74;152,086;12569,09;0,028
"968";"Hibiscus tiliaceus P";"G";33;"33_2";"33_2_4";9;9;38;38;772,7;90;90;5;4,45;143,35;124,63;410,93;0,42;9,595;8,221438467;158,2;90,67;26,16;387,29;167,387;11488,47;0,0337
"969";"Hibiscus tiliaceus P";"G";33;"33_2";"33_2_5";9;9;38;38;772,7;90;90;5;4,45;143,35;124,63;410,93;0,42;9,595;8,221438467;187,94;130,98;19,78;347,3;201,946;14414,42;0,0241
"970";"Hibiscus tiliaceus P";"G";33;"33_2";"33_2_3";9;9;38;38;772,7;90;90;5;4,45;143,35;124,63;410,93;0,42;9,595;8,221438467;187,32;92,32;33,06;348,04;161,109;14384,73;0,0242
"971";"Hibiscus tiliaceus P";"G";33;"33_3";"33_3_1";9,5;9,5;20;20;690,4;70;70;6;6,17;119,41;94,01;455,76;0,5;10,765;15,99963732;168,18;49,53;44,24;372,89;118,061;12440,57;0,03
"972";"Hibiscus tiliaceus P";"G";33;"33_3";"33_3_2";9,5;9,5;20;20;690,4;70;70;6;6,17;119,41;94,01;455,76;0,5;10,765;15,99963732;260,91;198,49;17,3;277,08;77,035;16638,23;0,0167
"973";"Hibiscus tiliaceus P";"G";33;"33_3";"33_3_4";9,5;9,5;20;20;690,4;70;70;6;6,17;119,41;94,01;455,76;0,5;10,765;15,99963732;191,74;133,91;19,82;342,77;80,964;11733,91;0,0292
"974";"Hibiscus tiliaceus P";"G";33;"33_3";"33_3_5";9,5;9,5;20;20;690,4;70;70;6;6,17;119,41;94,01;455,76;0,5;10,765;15,99963732;200,94;119,56;27,04;332,3;129,68;15185,01;0,0219
"975";"Hibiscus tiliaceus P";"G";33;"33_3";"33_3_3";9,5;9,5;20;20;690,4;70;70;6;6,17;119,41;94,01;455,76;0,5;10,765;15,99963732;188,84;114,42;25,76;346,22;123,276;14334,42;0,0242
"976";"Hibiscus tiliaceus P";"G";33;"33_4";"33_4_1";7;7;49;49;713,1;45;45;4;3,41;142,23;131,5;412,83;0,79;14,28;9,606127088;216,9;145,09;22,66;315,56;174,491;15042,33;0,021
"977";"Hibiscus tiliaceus P";"G";33;"33_4";"33_4_5";7;7;49;49;713,1;45;45;4;3,41;142,23;131,5;412,83;0,79;14,28;9,606127088;179,78;113,45;23,71;357,42;129,447;11843,28;0,0302
"978";"Hibiscus tiliaceus P";"G";33;"33_4";"33_4_2";7;7;49;49;713,1;45;45;4;3,41;142,23;131,5;412,83;0,79;14,28;9,606127088;226,45;193,57;10,07;306,32;191,224;17088,83;0,0179
"979";"Hibiscus tiliaceus P";"G";33;"33_4";"33_4_3";7;7;49;49;713,1;45;45;4;3,41;142,23;131,5;412,83;0,79;14,28;9,606127088;173,05;96,75;27,94;366,24;165,23;10942,38;0,0335
"980";"Hibiscus tiliaceus P";"G";33;"33_4";"33_4_4";7;7;49;49;713,1;45;45;4;3,41;142,23;131,5;412,83;0,79;14,28;9,606127088;187,79;117,9;24,29;347,48;196,702;12847,94;0,027
"981";"Hibiscus tiliaceus P";"G";33;"33_5";"33_5_2";9;9;24;24;700,5;30;30;0;5,57;242,72;216,82;291,78;0,47;13,63;19,98080486;225,08;167,49;17,71;307,62;109,903;17012,85;0,0181
"982";"Hibiscus tiliaceus P";"G";33;"33_5";"33_5_3";9;9;24;24;700,5;30;30;0;5,57;242,72;216,82;291,78;0,47;13,63;19,98080486;168,19;96,37;26,78;372,87;215,03;13439,38;0,0277
"983";"Hibiscus tiliaceus P";"G";33;"33_5";"33_5_4";9;9;24;24;700,5;30;30;0;5,57;242,72;216,82;291,78;0,47;13,63;19,98080486;231,21;140,02;27,53;301,92;143,794;17600,24;0,0172
"984";"Hibiscus tiliaceus P";"G";33;"33_5";"33_5_5";9;9;24;24;700,5;30;30;0;5,57;242,72;216,82;291,78;0,47;13,63;19,98080486;194,55;105,54;30,22;339,5;190,034;16438,93;0,0207
"985";"Hibiscus tiliaceus P";"G";33;"33_5";"33_5_1";9;9;24;24;700,5;30;30;0;5,57;242,72;216,82;291,78;0,47;13,63;19,98080486;158,29;106,65;19,99;387,17;168,215;13467,97;0,0287
"986";"Hibiscus tiliaceus P";"G";33;"33_6";"33_6_1";9,5;9,5;26;26;697,6;50;50;1;6,82;227,38;203,39;305,45;0,67;14,315;12,94500009;256,72;146,27;30,96;280,33;311,664;19863,86;0,0141
"987";"Hibiscus tiliaceus P";"G";33;"33_6";"33_6_3";9,5;9,5;26;26;697,6;50;50;1;6,82;227,38;203,39;305,45;0,67;14,315;12,94500009;237,24;193,78;12,89;296,52;209,632;18902,8;0,0157
"988";"Hibiscus tiliaceus P";"G";33;"33_6";"33_6_4";9,5;9,5;26;26;697,6;50;50;1;6,82;227,38;203,39;305,45;0,67;14,315;12,94500009;426,35;259,21;31,76;189,99;277,295;30572,77;0,0062
"989";"Hibiscus tiliaceus P";"G";33;"33_6";"33_6_5";9,5;9,5;26;26;697,6;50;50;1;6,82;227,38;203,39;305,45;0,67;14,315;12,94500009;338,54;162,56;40,13;228,03;200;20020,02;0,0114
"990";"Hibiscus tiliaceus P";"G";33;"33_6";"33_6_2";9,5;9,5;26;26;697,6;50;50;1;6,82;227,38;203,39;305,45;0,67;14,315;12,94500009;312,55;211,03;24,61;242,4;262,833;24984,13;0,0097
"991";"Hibiscus tiliaceus R";"N";34;"34_1";"34_1_1";9,5;9,5;36;36;658,2;65;65;4;5,52;249,77;231,28;285,91;0,55;13,53;17,53163941;253,39;96,55;44,38;282,97;204,605;22759,18;0,0124
"992";"Hibiscus tiliaceus R";"N";34;"34_1";"34_1_2";9,5;9,5;36;36;658,2;65;65;4;5,52;249,77;231,28;285,91;0,55;13,53;17,53163941;280,76;154,6;33,14;262,63;145,327;20555,45;0,0128
"993";"Hibiscus tiliaceus R";"N";34;"34_1";"34_1_3";9,5;9,5;36;36;658,2;65;65;4;5,52;249,77;231,28;285,91;0,55;13,53;17,53163941;185,28;122,28;22,08;350,53;242,63;16687,07;0,021
"994";"Hibiscus tiliaceus R";"N";34;"34_1";"34_1_4";9,5;9,5;36;36;658,2;65;65;4;5,52;249,77;231,28;285,91;0,55;13,53;17,53163941;201,82;135,29;22,04;331,32;168,467;17034,07;0,0195
"995";"Hibiscus tiliaceus R";"N";34;"34_1";"34_1_5";9,5;9,5;36;36;658,2;65;65;4;5,52;249,77;231,28;285,91;0,55;13,53;17,53163941;195,95;199,46;-1,18;337,89;178,516;13892,3;0,0243
"996";"Hibiscus tiliaceus R";"N";34;"34_2";"34_2_2";9,5;9,5;26;26;685;85;85;1;6,65;229,49;207,53;303,5;0,54;13,175;21,67417507;216,87;114,46;32,32;315,58;206,385;16048,6;0,0197
"997";"Hibiscus tiliaceus R";"N";34;"34_2";"34_2_3";9,5;9,5;26;26;685;85;85;1;6,65;229,49;207,53;303,5;0,54;13,175;21,67417507;208,96;130,78;25,31;323,66;131,708;15531,6;0,0208
"998";"Hibiscus tiliaceus R";"N";34;"34_2";"34_2_4";9,5;9,5;26;26;685;85;85;1;6,65;229,49;207,53;303,5;0,54;13,175;21,67417507;210,47;84,07;40,71;322,09;109,832;15757,82;0,0204
"999";"Hibiscus tiliaceus R";"N";34;"34_2";"34_2_1";9,5;9,5;26;26;685;85;85;1;6,65;229,49;207,53;303,5;0,54;13,175;21,67417507;236,3;107,96;38,16;297,35;68,786;16109,13;0,0185
"1000";"Hibiscus tiliaceus R";"N";34;"34_2";"34_2_5";9,5;9,5;26;26;685;85;85;1;6,65;229,49;207,53;303,5;0,54;13,175;21,67417507;176,47;119,22;20,71;361,7;66,093;12959,41;0,0279
"1001";"Hibiscus tiliaceus R";"N";34;"34_3";"34_3_1";9,5;9,5;32;32;711,4;65;65;3;6,53;208,72;183,79;323,92;0,53;11,345;9,322207218;210,32;131,79;25,31;322,25;247,586;14684,82;0,0219
"1002";"Hibiscus tiliaceus R";"N";34;"34_3";"34_3_2";9,5;9,5;32;32;711,4;65;65;3;6,53;208,72;183,79;323,92;0,53;11,345;9,322207218;166,34;101,42;24,38;375,46;263,879;12909,93;0,0291
"1003";"Hibiscus tiliaceus R";"N";34;"34_3";"34_3_3";9,5;9,5;32;32;711,4;65;65;3;6,53;208,72;183,79;323,92;0,53;11,345;9,322207218;193,16;152,13;14;341,11;163,247;15087,52;0,0226
"1004";"Hibiscus tiliaceus R";"N";34;"34_3";"34_3_4";9,5;9,5;32;32;711,4;65;65;3;6,53;208,72;183,79;323,92;0,53;11,345;9,322207218;170,93;102,74;25,17;369,1;258,198;13357,37;0,0276
